dstport,protocol,tag
5354,udp,sv_P5
56969,tcp,email
56489,tcp,sv_P20
15552,udp,sv_P19
4411,tcp,sv_P11
35986,icmp,sv_P14
43572,udp,web
17148,icmp,sv_P5
8323,icmp,sv_P5
24756,udp,sv_P9
21732,icmp,sv_P12
60360,tcp,sv_P17
7301,udp,sv_P14
43044,tcp,sv_P18
6583,tcp,sv_P13
44508,tcp,sv_P17
47990,tcp,sv_P10
54432,udp,sv_P5
41261,udp,sv_P10
46556,tcp,web
51987,udp,service
54232,tcp,web
31660,icmp,sv_P5
18721,icmp,sv_P19
2007,tcp,sv_P7
12361,udp,sv_P5
26952,udp,sv_P16
31260,udp,sv_P14
32953,icmp,sv_P11
63498,udp,sv_P12
9310,udp,sv_P17
14849,udp,sv_P19
45355,icmp,sv_P9
23347,icmp,sv_P4
11146,icmp,sv_P15
42415,icmp,sv_P9
27616,icmp,sv_P13
43929,udp,sv_P13
53012,udp,sv_P7
17368,icmp,sv_P18
45441,udp,email
21627,udp,sv_P6
37918,icmp,sv_P19
9678,udp,sv_P12
48711,udp,sv_P10
61690,tcp,service
41469,udp,sv_P11
732,icmp,sv_P14
19861,tcp,sv_P5
23733,icmp,sv_P16
48850,tcp,sv_P17
33019,tcp,sv_P2
62251,udp,web
36538,udp,sv_P5
19876,icmp,sv_P15
44426,tcp,sv_P5
62411,icmp,sv_P13
26818,icmp,sv_P20
27798,icmp,sv_P14
55441,udp,sv_P1
53020,tcp,sv_P13
16439,udp,service
57379,icmp,sv_P17
18073,udp,sv_P7
35966,icmp,sv_P16
9756,tcp,sv_P8
41995,tcp,sv_P17
7152,udp,web
60908,tcp,sv_P6
35196,tcp,sv_P14
2591,udp,sv_P2
7022,udp,service
3570,udp,sv_P16
30042,icmp,sv_P13
58812,udp,sv_P8
36612,udp,sv_P4
18977,udp,service
8422,udp,service
40446,udp,sv_P19
30456,icmp,sv_P10
62336,udp,sv_P6
19035,icmp,sv_P20
32903,udp,sv_P8
49816,tcp,sv_P10
23302,icmp,sv_P19
45590,tcp,sv_P11
9291,udp,sv_P12
48524,tcp,sv_P16
7329,tcp,web
41688,udp,sv_P18
7275,udp,sv_P18
49352,icmp,sv_P17
60606,udp,sv_P9
48370,udp,sv_P2
44800,udp,sv_P8
10751,icmp,service
54598,tcp,email
39716,udp,sv_P19
26758,udp,sv_P9
32697,tcp,sv_P19
9747,icmp,sv_P15
7236,icmp,sv_P20
37245,icmp,sv_P13
3828,icmp,service
51336,udp,sv_P3
13776,udp,sv_P7
54510,icmp,sv_P11
46104,udp,sv_P13
20218,icmp,sv_P18
54657,icmp,sv_P15
45220,udp,sv_P17
47332,icmp,sv_P8
46208,tcp,web
35105,tcp,sv_P4
23254,udp,sv_P17
36927,icmp,sv_P12
27111,tcp,sv_P11
38067,udp,sv_P8
45542,udp,sv_P5
48504,tcp,sv_P18
60651,tcp,sv_P9
20863,icmp,sv_P20
35472,icmp,sv_P17
40001,icmp,sv_P9
50191,tcp,sv_P20
53859,tcp,sv_P20
49454,tcp,sv_P16
3479,tcp,service
55717,icmp,sv_P4
20388,icmp,sv_P4
15296,icmp,sv_P4
55663,icmp,sv_P1
37030,udp,sv_P9
64213,udp,sv_P4
1222,udp,sv_P2
8332,icmp,sv_P14
38273,tcp,sv_P7
15532,udp,sv_P5
3500,icmp,service
38974,udp,sv_P18
584,icmp,sv_P12
25312,tcp,sv_P18
52887,icmp,sv_P4
50888,icmp,sv_P9
26255,tcp,sv_P5
24008,tcp,sv_P11
51181,udp,sv_P9
6154,icmp,sv_P8
56493,udp,web
5041,icmp,sv_P1
16782,udp,sv_P12
44612,tcp,sv_P18
1052,icmp,sv_P19
30112,udp,email
16098,tcp,email
4500,icmp,sv_P9
28474,tcp,service
45739,udp,sv_P12
51652,udp,web
4284,tcp,web
18109,tcp,sv_P18
16452,tcp,sv_P14
7031,tcp,sv_P5
3025,tcp,sv_P5
22428,icmp,sv_P4
39767,icmp,sv_P7
12579,icmp,sv_P17
9357,tcp,sv_P5
41294,udp,sv_P7
23423,tcp,sv_P2
59375,icmp,sv_P20
55002,udp,sv_P13
25400,icmp,sv_P16
861,icmp,sv_P19
35312,udp,service
61300,icmp,sv_P17
24556,tcp,sv_P18
55462,icmp,sv_P20
10688,udp,sv_P16
25448,tcp,sv_P16
56383,tcp,web
17936,icmp,service
48127,tcp,sv_P19
37093,udp,sv_P11
13199,tcp,sv_P9
54932,udp,sv_P4
8086,udp,sv_P17
38708,udp,sv_P19
27775,icmp,sv_P16
55283,icmp,sv_P18
37451,tcp,sv_P3
55829,tcp,sv_P14
44699,icmp,sv_P2
935,udp,sv_P12
24554,tcp,sv_P5
53873,udp,email
26030,udp,service
38257,icmp,sv_P5
28563,udp,sv_P12
28312,icmp,sv_P15
5398,tcp,sv_P9
58002,tcp,sv_P10
6373,udp,sv_P1
61119,udp,sv_P11
25162,icmp,email
31896,icmp,sv_P18
15037,icmp,email
48903,tcp,sv_P18
47309,tcp,sv_P16
27636,icmp,sv_P16
64343,tcp,sv_P6
64656,udp,sv_P2
2570,icmp,sv_P6
1800,udp,sv_P5
51019,tcp,sv_P8
52707,icmp,sv_P17
31460,tcp,sv_P17
57238,icmp,sv_P15
30486,icmp,sv_P18
64809,udp,sv_P5
28356,udp,sv_P4
5263,tcp,sv_P12
47992,tcp,sv_P16
50442,icmp,sv_P14
39793,tcp,sv_P16
22274,tcp,sv_P11
1362,tcp,sv_P14
11614,icmp,sv_P19
7905,icmp,sv_P19
60628,udp,sv_P14
63469,tcp,sv_P7
47407,udp,sv_P17
52312,icmp,service
50446,icmp,sv_P20
9059,icmp,sv_P14
38625,tcp,sv_P14
53720,tcp,sv_P10
42430,icmp,sv_P9
11990,udp,sv_P3
4263,icmp,sv_P18
5925,udp,sv_P3
42558,icmp,sv_P1
61896,icmp,sv_P7
54488,icmp,web
17358,udp,web
47096,tcp,sv_P4
21479,udp,sv_P14
9757,udp,sv_P20
6379,tcp,sv_P1
32563,udp,sv_P17
16522,tcp,sv_P19
5836,udp,sv_P10
43222,udp,sv_P9
44449,tcp,sv_P9
9822,udp,sv_P19
56728,icmp,sv_P7
33057,icmp,sv_P8
3548,icmp,sv_P15
23060,icmp,web
1681,tcp,sv_P6
1151,icmp,sv_P6
11112,icmp,email
51270,icmp,sv_P9
26635,icmp,service
50622,udp,sv_P8
56953,tcp,sv_P11
48701,tcp,sv_P9
24092,udp,email
20740,tcp,sv_P2
30751,tcp,sv_P8
31558,udp,sv_P13
40766,tcp,sv_P12
22733,icmp,email
18291,tcp,sv_P17
19262,tcp,sv_P15
19370,udp,sv_P12
38727,udp,sv_P18
55001,udp,sv_P18
16067,icmp,sv_P18
8872,icmp,sv_P12
50570,udp,sv_P1
64814,icmp,service
55701,icmp,sv_P4
45819,udp,sv_P7
8340,udp,sv_P9
1530,tcp,sv_P3
7408,tcp,sv_P14
8426,udp,sv_P4
32613,udp,sv_P9
10225,udp,sv_P8
49328,tcp,sv_P13
16201,udp,sv_P11
24506,udp,sv_P4
56455,icmp,sv_P7
44205,icmp,sv_P12
4978,icmp,sv_P6
59513,udp,sv_P8
8263,tcp,sv_P14
42632,udp,sv_P16
31475,icmp,sv_P13
17403,udp,web
47944,tcp,sv_P19
33166,udp,sv_P7
49067,tcp,sv_P8
1931,tcp,sv_P5
49994,udp,web
58989,tcp,sv_P17
24464,tcp,sv_P20
28994,udp,sv_P9
64881,udp,service
22121,udp,sv_P20
29950,tcp,sv_P3
37816,tcp,sv_P18
30618,udp,sv_P9
18395,icmp,sv_P15
27612,udp,sv_P14
8828,udp,sv_P13
1984,udp,sv_P7
6044,udp,sv_P3
21313,tcp,sv_P2
23970,udp,sv_P3
27395,udp,sv_P4
4323,tcp,sv_P7
32161,icmp,sv_P7
40715,tcp,sv_P15
3736,tcp,sv_P14
49592,udp,sv_P12
7541,icmp,sv_P1
31052,tcp,sv_P19
32949,udp,sv_P1
35652,udp,sv_P10
10072,icmp,sv_P16
29739,tcp,sv_P3
5299,tcp,sv_P6
40972,udp,email
15775,tcp,sv_P15
12766,icmp,sv_P12
36027,udp,sv_P11
12369,tcp,service
33878,tcp,sv_P14
26511,icmp,sv_P16
26055,tcp,sv_P13
17541,tcp,sv_P13
49918,icmp,sv_P13
56159,icmp,sv_P15
52554,tcp,email
30576,icmp,sv_P1
37933,tcp,sv_P5
31719,icmp,sv_P16
4995,tcp,service
33505,icmp,sv_P10
10128,icmp,sv_P1
36067,tcp,sv_P2
55417,icmp,sv_P15
52226,tcp,service
18570,icmp,sv_P11
40372,udp,sv_P17
54471,udp,sv_P18
3447,tcp,sv_P2
63013,udp,sv_P15
62259,tcp,sv_P13
25189,tcp,sv_P10
22831,tcp,sv_P9
42099,icmp,service
12739,icmp,service
50052,tcp,sv_P15
36977,tcp,sv_P10
26566,udp,sv_P16
4646,tcp,sv_P10
47966,tcp,email
25484,tcp,sv_P7
42264,udp,email
9158,udp,sv_P19
54362,icmp,sv_P19
18611,tcp,sv_P12
24784,icmp,sv_P4
62073,udp,sv_P4
53137,tcp,sv_P2
54899,tcp,sv_P8
9415,tcp,sv_P13
131,udp,sv_P3
59435,tcp,sv_P20
15960,tcp,sv_P14
15912,icmp,sv_P17
58661,tcp,sv_P6
61372,tcp,sv_P11
64028,tcp,sv_P20
22120,icmp,sv_P1
61845,udp,sv_P2
61793,udp,email
56291,tcp,sv_P18
158,udp,email
29217,udp,sv_P4
56074,tcp,sv_P5
45952,udp,sv_P14
266,icmp,sv_P10
47882,icmp,sv_P1
6660,udp,sv_P19
41710,icmp,sv_P4
15199,udp,sv_P14
53410,udp,sv_P13
48883,udp,sv_P15
64202,icmp,sv_P20
53874,tcp,sv_P17
49607,tcp,sv_P12
4465,udp,sv_P6
50685,tcp,sv_P14
1345,udp,email
26973,udp,sv_P15
46516,tcp,sv_P9
21198,udp,sv_P4
36992,tcp,sv_P16
45969,udp,sv_P12
6848,tcp,web
4161,icmp,sv_P1
11758,icmp,sv_P14
56570,udp,sv_P15
25686,icmp,sv_P1
64667,udp,email
27321,tcp,sv_P2
1603,udp,sv_P5
24893,tcp,sv_P12
1439,udp,sv_P15
52451,udp,sv_P16
14501,udp,sv_P16
55667,icmp,sv_P12
56750,udp,sv_P19
11500,icmp,sv_P6
58936,icmp,web
39352,icmp,sv_P13
27728,tcp,sv_P19
9010,tcp,service
57663,icmp,sv_P10
56409,icmp,sv_P18
45835,udp,sv_P7
51882,tcp,sv_P1
44473,icmp,sv_P1
19805,tcp,sv_P9
35334,udp,sv_P14
61568,tcp,sv_P7
44728,udp,sv_P6
43999,icmp,sv_P18
40801,icmp,service
61138,tcp,sv_P8
6867,tcp,sv_P12
63328,udp,sv_P7
9800,tcp,sv_P18
43974,tcp,sv_P13
12864,tcp,sv_P16
46450,udp,sv_P11
64665,tcp,sv_P1
11452,tcp,sv_P9
16018,udp,web
56842,tcp,sv_P15
8287,udp,sv_P4
22401,icmp,sv_P13
62372,udp,sv_P3
17416,icmp,sv_P5
2221,icmp,sv_P5
42244,icmp,sv_P19
61920,tcp,sv_P13
22031,icmp,sv_P2
44277,icmp,sv_P12
10952,udp,sv_P6
35623,tcp,sv_P17
21154,icmp,sv_P17
42022,udp,sv_P3
11535,udp,sv_P6
4564,udp,sv_P15
64526,tcp,sv_P16
37917,udp,sv_P5
7667,icmp,sv_P15
4430,udp,sv_P5
46823,icmp,sv_P8
44139,udp,sv_P4
42890,udp,service
29431,tcp,sv_P13
54774,icmp,sv_P8
40338,udp,sv_P17
58814,icmp,sv_P8
48618,udp,sv_P9
38365,udp,sv_P11
27500,udp,sv_P11
18015,icmp,sv_P12
21508,tcp,sv_P8
25711,icmp,sv_P1
63015,udp,service
2661,icmp,sv_P5
61957,udp,sv_P8
22145,tcp,sv_P4
5961,udp,sv_P2
47706,tcp,sv_P15
59355,udp,sv_P2
16795,tcp,sv_P18
63004,udp,email
62953,tcp,sv_P12
18115,icmp,web
16472,icmp,service
60840,tcp,service
13306,icmp,sv_P2
24147,icmp,sv_P8
51791,tcp,sv_P7
26820,udp,sv_P18
7330,icmp,sv_P1
39202,tcp,sv_P2
65313,icmp,sv_P14
30852,icmp,web
17401,udp,sv_P7
57835,udp,sv_P20
11610,icmp,sv_P18
36441,icmp,sv_P6
28819,tcp,sv_P2
44030,tcp,sv_P8
32254,udp,sv_P2
50642,udp,sv_P16
46578,udp,sv_P4
47272,udp,sv_P15
23833,icmp,web
25173,udp,email
24236,tcp,sv_P15
35605,udp,sv_P10
10565,icmp,email
7093,tcp,sv_P17
3326,tcp,sv_P19
34327,tcp,email
2509,udp,sv_P11
45480,icmp,service
1826,tcp,sv_P15
9391,tcp,service
27763,tcp,sv_P1
23679,icmp,sv_P14
13228,icmp,sv_P12
21454,udp,sv_P9
57567,udp,sv_P7
49525,udp,sv_P14
54244,icmp,sv_P5
37796,udp,service
45029,tcp,sv_P2
21645,udp,sv_P10
60812,icmp,sv_P7
48329,udp,sv_P6
29469,icmp,sv_P5
40092,icmp,sv_P20
46706,udp,sv_P10
37117,tcp,sv_P3
57996,udp,sv_P15
25432,udp,sv_P18
22277,icmp,sv_P9
14753,udp,sv_P11
7904,icmp,sv_P18
36558,udp,sv_P17
30912,icmp,sv_P3
61213,udp,sv_P19
57369,tcp,sv_P11
18171,tcp,sv_P8
5741,udp,sv_P8
24755,tcp,sv_P16
31570,tcp,sv_P5
9418,udp,sv_P13
22380,icmp,sv_P7
691,icmp,sv_P16
48573,tcp,sv_P17
15348,icmp,sv_P12
16089,udp,email
28915,tcp,sv_P12
55422,udp,sv_P15
12424,icmp,sv_P4
37342,udp,sv_P15
42148,tcp,email
32787,tcp,service
61876,udp,sv_P12
32497,icmp,sv_P11
47197,tcp,sv_P6
31881,icmp,sv_P19
57427,udp,sv_P17
40851,tcp,sv_P20
23423,udp,sv_P9
10631,udp,sv_P8
30680,udp,sv_P1
16564,tcp,sv_P9
12384,udp,sv_P3
22937,udp,sv_P5
53700,udp,sv_P8
13243,tcp,sv_P8
34914,udp,sv_P5
5017,udp,sv_P2
53363,udp,sv_P19
52775,tcp,sv_P14
7012,icmp,sv_P18
55822,udp,sv_P12
34162,icmp,sv_P17
37153,tcp,sv_P5
25791,udp,sv_P16
3197,icmp,sv_P9
53869,tcp,sv_P16
5793,udp,sv_P18
20940,icmp,sv_P5
51827,udp,sv_P13
49520,udp,web
15217,udp,sv_P3
42372,tcp,sv_P2
37793,icmp,sv_P4
15516,udp,sv_P6
57876,udp,sv_P3
49721,tcp,sv_P8
17647,icmp,sv_P1
41467,tcp,sv_P15
4903,icmp,sv_P14
27076,icmp,sv_P2
49375,icmp,service
7696,udp,sv_P4
50237,tcp,sv_P19
7976,tcp,sv_P11
31031,tcp,sv_P2
64122,icmp,sv_P18
59225,tcp,sv_P6
31900,icmp,sv_P4
22939,udp,sv_P12
12868,tcp,sv_P8
30220,udp,sv_P17
51556,tcp,sv_P3
19843,icmp,sv_P16
54864,tcp,sv_P7
47436,tcp,service
58761,udp,sv_P3
16471,udp,sv_P7
4397,icmp,email
25641,tcp,sv_P18
6747,tcp,sv_P6
43050,icmp,sv_P6
16246,tcp,email
40366,udp,web
11632,icmp,sv_P1
7967,udp,sv_P15
48851,tcp,sv_P7
32073,udp,sv_P5
6146,tcp,sv_P19
2642,icmp,sv_P13
41200,tcp,sv_P6
34707,tcp,sv_P10
27918,icmp,sv_P8
18424,icmp,sv_P15
13782,udp,sv_P20
53666,tcp,sv_P3
47229,tcp,sv_P13
46273,udp,sv_P20
12059,udp,sv_P1
61950,udp,sv_P16
19399,udp,sv_P11
42447,udp,sv_P18
37580,tcp,sv_P17
50204,tcp,sv_P19
6734,udp,sv_P6
21554,udp,sv_P9
20030,icmp,email
5295,icmp,sv_P4
15762,tcp,sv_P8
18379,udp,sv_P18
9012,udp,sv_P12
1286,udp,sv_P4
27666,icmp,sv_P13
38749,icmp,email
24902,udp,sv_P12
39888,icmp,sv_P10
57285,tcp,sv_P5
57319,icmp,sv_P7
50876,icmp,sv_P1
14323,tcp,sv_P9
57642,icmp,service
28397,tcp,sv_P9
50704,udp,sv_P19
52830,udp,sv_P5
869,udp,sv_P3
56543,tcp,sv_P9
10843,udp,sv_P3
41932,udp,sv_P7
15063,tcp,sv_P6
27296,udp,sv_P9
19967,icmp,sv_P16
45403,udp,sv_P3
9493,tcp,sv_P14
14037,tcp,sv_P8
37867,udp,sv_P17
18558,icmp,email
60761,tcp,sv_P10
14901,tcp,sv_P8
44990,icmp,sv_P2
14021,tcp,sv_P16
25880,tcp,sv_P10
22955,icmp,sv_P14
39389,udp,sv_P5
34371,udp,sv_P12
13971,icmp,sv_P20
48767,icmp,sv_P5
44301,icmp,sv_P12
61369,udp,sv_P18
1345,icmp,sv_P1
46856,udp,sv_P19
63429,icmp,sv_P16
10051,icmp,sv_P15
12606,icmp,sv_P9
32704,udp,sv_P13
20984,icmp,email
64622,udp,sv_P15
18159,icmp,sv_P11
32292,udp,sv_P4
10744,icmp,sv_P20
21185,udp,sv_P5
48641,tcp,sv_P20
19066,icmp,email
17228,udp,sv_P1
52622,tcp,sv_P12
63923,udp,sv_P14
59410,icmp,sv_P15
44732,udp,sv_P19
21729,tcp,sv_P16
21535,icmp,sv_P15
8305,icmp,sv_P4
64483,icmp,sv_P18
61937,icmp,sv_P2
57691,udp,sv_P13
33358,udp,sv_P20
37209,tcp,sv_P14
43482,icmp,sv_P7
51959,icmp,sv_P15
23678,icmp,sv_P13
38962,udp,sv_P6
3631,tcp,sv_P4
53315,tcp,sv_P14
33971,icmp,sv_P10
3743,udp,sv_P10
797,tcp,sv_P19
24474,icmp,sv_P7
18223,udp,sv_P6
8959,icmp,sv_P8
37305,udp,sv_P14
37686,udp,sv_P18
15507,tcp,sv_P7
27630,udp,sv_P12
42584,icmp,sv_P4
5180,icmp,sv_P9
24574,tcp,sv_P10
11356,icmp,web
51308,tcp,service
65457,udp,sv_P12
51678,tcp,sv_P7
61943,udp,sv_P15
49355,icmp,sv_P7
4888,udp,service
44696,tcp,sv_P8
41764,icmp,sv_P7
55843,tcp,sv_P5
57022,icmp,sv_P7
65265,tcp,email
30379,tcp,sv_P5
17192,icmp,sv_P6
13425,tcp,sv_P14
3468,udp,email
10675,icmp,sv_P7
12060,udp,sv_P1
29509,icmp,sv_P20
13109,tcp,sv_P4
43378,icmp,sv_P17
50171,icmp,sv_P16
33755,udp,sv_P17
18056,tcp,sv_P14
37546,icmp,sv_P14
56103,tcp,sv_P7
15017,tcp,email
57813,tcp,sv_P16
26133,icmp,sv_P19
28275,icmp,service
18976,tcp,sv_P2
30016,tcp,sv_P14
21368,udp,sv_P1
60718,tcp,sv_P6
29896,udp,sv_P7
36962,udp,sv_P5
45648,tcp,sv_P16
49293,tcp,sv_P5
6681,icmp,sv_P9
27976,icmp,sv_P7
4737,tcp,email
22271,tcp,service
59941,tcp,sv_P2
13339,icmp,sv_P5
17659,tcp,sv_P4
17511,icmp,sv_P14
54678,tcp,sv_P19
55202,tcp,sv_P10
36551,udp,sv_P11
37933,tcp,sv_P14
59858,tcp,sv_P18
14510,tcp,sv_P10
31729,udp,service
18281,tcp,sv_P19
27583,udp,sv_P19
12185,icmp,sv_P20
24770,tcp,sv_P16
45129,udp,sv_P16
4796,udp,sv_P18
42819,udp,sv_P11
6920,udp,sv_P2
10303,icmp,sv_P19
17636,icmp,sv_P20
17202,tcp,sv_P18
2378,icmp,sv_P19
32908,icmp,sv_P19
50556,udp,sv_P11
2960,tcp,sv_P12
35700,icmp,sv_P20
17873,udp,sv_P3
31211,icmp,email
12943,icmp,sv_P15
59634,icmp,service
1540,udp,service
59920,icmp,sv_P20
5925,icmp,email
54386,tcp,sv_P7
6969,icmp,sv_P5
33253,tcp,web
32614,tcp,sv_P3
40282,icmp,sv_P19
40648,icmp,service
44266,tcp,sv_P10
56685,icmp,sv_P11
60156,udp,sv_P8
43348,icmp,sv_P11
49519,icmp,sv_P1
30693,tcp,email
7101,icmp,sv_P10
60477,icmp,email
23371,tcp,sv_P5
37324,tcp,sv_P15
34755,tcp,sv_P5
10047,tcp,sv_P10
41949,udp,sv_P13
58523,tcp,sv_P13
29464,udp,sv_P9
37816,udp,sv_P15
30519,tcp,sv_P12
24113,udp,sv_P14
51704,tcp,sv_P1
23766,tcp,sv_P5
24030,icmp,sv_P13
63731,icmp,sv_P20
9484,icmp,sv_P5
1694,tcp,sv_P10
24012,tcp,service
15653,tcp,sv_P13
14757,icmp,sv_P5
19440,icmp,sv_P15
47709,icmp,sv_P10
1654,udp,sv_P20
25518,icmp,sv_P7
4855,udp,sv_P3
6620,icmp,sv_P9
25144,icmp,sv_P20
26023,tcp,sv_P14
266,tcp,sv_P6
3827,icmp,sv_P14
32221,udp,sv_P16
33830,udp,sv_P2
42936,udp,sv_P5
6139,tcp,sv_P14
40658,icmp,sv_P18
22115,tcp,sv_P2
7778,icmp,email
17413,udp,sv_P2
45878,udp,sv_P17
41114,tcp,sv_P16
4612,icmp,sv_P17
60174,tcp,sv_P9
24055,udp,sv_P6
49888,udp,sv_P1
11993,tcp,sv_P4
14836,udp,sv_P2
57475,udp,web
25317,udp,sv_P8
42779,icmp,sv_P2
40851,tcp,web
27898,udp,sv_P13
43150,icmp,sv_P14
48182,udp,sv_P15
12522,icmp,sv_P5
39472,udp,sv_P3
59298,icmp,sv_P3
56595,tcp,sv_P17
9605,tcp,sv_P9
34143,udp,sv_P2
10653,udp,sv_P7
5272,tcp,sv_P11
15243,udp,sv_P1
57385,udp,sv_P2
10452,tcp,sv_P13
44461,tcp,sv_P14
5885,icmp,sv_P6
7924,udp,service
25308,icmp,sv_P15
57295,icmp,email
57634,icmp,sv_P15
26764,tcp,sv_P15
12799,udp,email
24844,tcp,sv_P7
40122,icmp,sv_P6
65284,udp,sv_P11
11536,udp,email
12470,tcp,sv_P15
46395,icmp,sv_P12
33830,tcp,email
18193,udp,sv_P16
63910,tcp,sv_P19
25970,icmp,sv_P4
53304,icmp,sv_P12
21349,tcp,sv_P3
54810,udp,sv_P15
2824,udp,sv_P14
33474,udp,sv_P14
230,tcp,sv_P2
11655,tcp,sv_P3
51015,tcp,sv_P7
23899,icmp,sv_P3
38619,tcp,sv_P8
44397,icmp,sv_P9
29948,tcp,sv_P11
12062,icmp,sv_P10
61287,tcp,sv_P7
9475,tcp,sv_P4
21280,icmp,sv_P20
61630,tcp,service
51433,udp,sv_P2
60368,udp,sv_P11
8409,tcp,sv_P18
10084,icmp,sv_P15
22966,udp,sv_P3
14856,tcp,sv_P9
25335,icmp,sv_P11
32341,tcp,sv_P11
49547,icmp,sv_P11
2811,icmp,sv_P8
28995,icmp,sv_P9
37672,udp,email
19051,icmp,sv_P2
26715,udp,sv_P8
7300,udp,web
7869,tcp,sv_P19
58433,tcp,sv_P16
12387,udp,sv_P13
6023,udp,sv_P15
23821,tcp,sv_P8
42888,tcp,service
25635,tcp,sv_P20
1656,tcp,sv_P11
64596,tcp,sv_P13
46508,tcp,sv_P13
17616,icmp,sv_P20
13354,udp,sv_P6
46063,icmp,sv_P11
52402,icmp,sv_P3
34681,udp,sv_P2
35107,udp,sv_P1
64315,tcp,sv_P3
42155,icmp,sv_P8
31829,tcp,sv_P12
42677,udp,sv_P17
16619,tcp,sv_P20
52891,tcp,sv_P19
60090,icmp,sv_P10
23474,tcp,web
19724,udp,sv_P8
13606,tcp,sv_P1
13276,udp,sv_P20
31869,udp,sv_P3
34109,icmp,sv_P5
32011,icmp,sv_P9
36068,icmp,sv_P6
53306,icmp,sv_P4
65443,tcp,sv_P20
10929,tcp,sv_P11
23615,tcp,sv_P16
35003,tcp,email
8865,udp,sv_P10
22861,icmp,sv_P9
49045,udp,sv_P13
2173,icmp,sv_P3
7534,icmp,web
55346,udp,email
43220,udp,sv_P7
32837,icmp,sv_P3
58758,icmp,sv_P15
4200,tcp,service
17415,tcp,sv_P11
10716,tcp,sv_P11
24440,icmp,sv_P8
53856,icmp,email
47771,tcp,sv_P4
12383,udp,service
19669,tcp,sv_P4
57743,udp,sv_P14
435,tcp,sv_P13
21968,icmp,sv_P2
27634,udp,sv_P16
41863,icmp,sv_P20
24765,udp,sv_P20
21605,udp,email
46141,tcp,web
45155,udp,sv_P19
62543,icmp,sv_P8
15040,udp,sv_P9
36374,icmp,service
38264,tcp,sv_P1
44036,icmp,sv_P13
62303,tcp,sv_P13
3615,icmp,sv_P5
11828,udp,sv_P9
63896,udp,sv_P11
48836,icmp,service
31163,icmp,sv_P15
20480,tcp,sv_P4
12428,tcp,sv_P19
442,icmp,sv_P5
18312,udp,sv_P10
60644,udp,sv_P18
27011,icmp,sv_P16
47344,udp,sv_P15
7157,udp,sv_P15
29568,udp,sv_P3
1820,udp,email
2880,tcp,email
15056,icmp,sv_P17
30380,icmp,sv_P20
28853,icmp,sv_P13
37926,udp,sv_P6
1257,udp,sv_P1
21248,udp,sv_P4
11296,tcp,service
336,udp,sv_P11
59788,udp,sv_P9
44721,icmp,web
29180,icmp,sv_P17
5948,udp,sv_P18
1990,udp,web
14274,icmp,sv_P19
36380,icmp,sv_P5
31662,tcp,sv_P16
5109,tcp,sv_P7
34182,udp,sv_P19
23625,udp,sv_P1
47636,icmp,web
2168,udp,sv_P12
5631,icmp,sv_P3
62894,tcp,sv_P14
7402,udp,sv_P18
34998,udp,sv_P7
49932,udp,sv_P14
47359,tcp,sv_P8
6574,icmp,sv_P6
27780,tcp,sv_P15
57423,tcp,sv_P20
11350,icmp,sv_P2
53973,udp,sv_P2
54767,icmp,sv_P19
57145,icmp,sv_P11
63694,udp,sv_P7
64957,tcp,sv_P6
52399,tcp,sv_P19
17696,tcp,sv_P19
2108,tcp,sv_P11
21636,udp,sv_P18
59003,udp,sv_P3
55380,tcp,web
47989,tcp,sv_P17
1834,udp,email
53282,icmp,sv_P2
33358,udp,sv_P7
55532,tcp,sv_P2
9330,udp,sv_P1
54328,icmp,sv_P4
37013,icmp,sv_P4
48817,udp,sv_P16
36720,udp,sv_P5
43871,udp,sv_P10
37292,icmp,sv_P9
56188,tcp,sv_P7
60850,udp,email
27676,icmp,sv_P16
28263,udp,email
13683,icmp,sv_P1
27498,tcp,sv_P11
53239,udp,sv_P20
42787,tcp,sv_P19
25331,udp,sv_P2
13712,tcp,sv_P5
41792,udp,sv_P2
7714,icmp,sv_P2
11245,tcp,sv_P9
60051,icmp,sv_P17
40739,tcp,sv_P12
61149,udp,sv_P16
9831,udp,sv_P16
49975,udp,sv_P15
37581,tcp,sv_P10
40249,icmp,sv_P17
49576,icmp,sv_P20
3926,udp,sv_P14
64627,udp,email
16268,udp,sv_P19
9551,icmp,sv_P11
16779,udp,service
14792,tcp,sv_P5
60224,udp,sv_P9
46917,icmp,sv_P8
14786,tcp,sv_P11
56155,icmp,sv_P20
33326,icmp,sv_P14
62100,tcp,sv_P16
54695,udp,sv_P14
54028,icmp,sv_P8
2208,udp,sv_P8
58456,udp,sv_P3
45036,udp,sv_P9
48438,tcp,sv_P20
36150,icmp,sv_P13
61070,tcp,sv_P6
24715,icmp,sv_P14
47794,icmp,sv_P11
1274,udp,sv_P20
41975,udp,sv_P14
8448,icmp,sv_P12
26089,udp,sv_P19
12929,tcp,sv_P11
27719,icmp,sv_P14
47728,udp,sv_P2
23959,tcp,sv_P15
65351,tcp,sv_P11
58861,udp,web
23161,icmp,sv_P18
48162,icmp,sv_P15
12009,udp,sv_P5
459,udp,sv_P15
64812,tcp,sv_P2
5875,tcp,sv_P12
16250,tcp,service
8564,tcp,sv_P18
57706,tcp,sv_P20
64228,udp,service
47366,udp,sv_P10
52478,icmp,sv_P5
6674,icmp,sv_P20
31909,tcp,sv_P17
32760,icmp,sv_P7
62034,udp,sv_P4
37056,udp,sv_P7
1219,icmp,sv_P4
